DATE,WILLLRGCAPVAL
2008-12-29,24137.48
2008-12-30,24724.42
2008-12-31,25148.31
2009-01-01,.
2009-01-02,25819.62
2009-01-05,25600.50
2009-01-06,25671.04
2009-01-07,24877.29
2009-01-08,24980.42
2009-01-09,24472.75
2009-01-12,23880.55
2009-01-13,23940.47
2009-01-14,23117.91
2009-01-15,22987.60
2009-01-16,23107.51
2009-01-19,.
2009-01-20,21745.66
2009-01-21,22849.24
2009-01-22,22488.85
2009-01-23,22608.63
2009-01-26,22665.26
2009-01-27,22913.16
2009-01-28,23714.43
2009-01-29,22805.98
2009-01-30,22348.45
2009-02-02,22332.79
2009-02-03,22570.03
2009-02-04,22335.03
2009-02-05,22552.93
2009-02-06,23255.29
2009-02-09,23374.72
2009-02-10,22093.47
2009-02-11,22354.41
2009-02-12,22312.75
2009-02-13,22003.12
2009-02-16,.
2009-02-17,20885.66
2009-02-18,20814.07
2009-02-19,20556.80
2009-02-20,20248.31
2009-02-23,19608.72
2009-02-24,20533.68
2009-02-25,20369.32
2009-02-26,20172.59
2009-02-27,19569.03
2009-03-02,18638.87
2009-03-03,18395.20
2009-03-04,18740.97
2009-03-05,17870.59
2009-03-06,17976.14
2009-03-09,17917.66
2009-03-10,19177.87
2009-03-11,19150.13
2009-03-12,20069.61
2009-03-13,20219.27
2009-03-16,20194.47
2009-03-17,20864.90
2009-03-18,21434.43
2009-03-19,21036.60
2009-03-20,20539.21
2009-03-23,22035.54
2009-03-24,21560.98
2009-03-25,21850.69
2009-03-26,22225.92
2009-03-27,21812.42
2009-03-30,20997.03
2009-03-31,21303.43
2009-04-01,21681.47
2009-04-02,22203.63
2009-04-03,22419.12
2009-04-06,22255.37
2009-04-07,21761.53
2009-04-08,21911.92
2009-04-09,22840.17
2009-04-10,.
2009-04-13,22926.67
2009-04-14,22340.47
2009-04-15,22775.23
2009-04-16,23020.30
2009-04-17,23178.19
2009-04-20,22121.70
2009-04-21,22644.87
2009-04-22,22344.81
2009-04-23,22652.26
2009-04-24,22899.44
2009-04-27,22664.86
2009-04-28,22605.66
2009-04-29,23090.29
2009-04-30,23016.01
2009-05-01,23146.06
2009-05-04,24014.73
2009-05-05,23902.57
2009-05-06,24467.05
2009-05-07,24238.15
2009-05-08,24963.41
2009-05-11,24300.34
2009-05-12,24351.01
2009-05-13,23720.18
2009-05-14,23983.46
2009-05-15,23688.45
2009-05-18,24392.10
2009-05-19,24308.27
2009-05-20,24170.64
2009-05-21,23849.32
2009-05-22,23809.81
2009-05-25,.
2009-05-26,24382.22
2009-05-27,23818.25
2009-05-28,24225.26
2009-05-29,24559.17
2009-06-01,25053.29
2009-06-02,25097.13
2009-06-03,24741.11
2009-06-04,25053.68
2009-06-05,24952.35
2009-06-08,24963.25
2009-06-09,24971.46
2009-06-10,24870.61
2009-06-11,25101.28
2009-06-12,25189.76
2009-06-15,24585.37
2009-06-16,24285.18
2009-06-17,24146.03
2009-06-18,24454.34
2009-06-19,24484.43
2009-06-22,23787.66
2009-06-23,23858.91
2009-06-24,23951.12
2009-06-25,24421.04
2009-06-26,24397.67
2009-06-29,24658.98
2009-06-30,24447.72
2009-07-01,24601.01
2009-07-02,23883.35
2009-07-03,.
2009-07-06,24006.56
2009-07-07,23580.18
2009-07-08,23478.71
2009-07-09,23531.17
2009-07-10,23389.96
2009-07-13,24052.11
2009-07-14,24171.32
2009-07-15,24868.42
2009-07-16,25015.44
2009-07-17,24967.57
2009-07-20,25204.62
2009-07-21,25289.83
2009-07-22,25254.06
2009-07-23,25807.60
2009-07-24,25949.79
2009-07-27,26091.79
2009-07-28,25976.37
2009-07-29,25882.60
2009-07-30,26222.80
2009-07-31,26260.82
2009-08-03,26632.10
2009-08-04,26755.89
2009-08-05,26808.53
2009-08-06,26677.58
2009-08-07,27052.48
2009-08-10,26973.46
2009-08-11,26580.08
2009-08-12,26880.28
2009-08-13,27023.41
2009-08-14,26866.32
2009-08-17,26266.03
2009-08-18,26503.24
2009-08-19,26687.44
2009-08-20,26970.90
2009-08-21,27474.65
2009-08-24,27468.02
2009-08-25,27537.78
2009-08-26,27541.83
2009-08-27,27626.69
2009-08-28,27557.46
2009-08-31,27399.93
2009-09-01,26706.48
2009-09-02,26568.52
2009-09-03,26777.76
2009-09-04,27078.07
2009-09-07,.
2009-09-08,27332.01
2009-09-09,27520.20
2009-09-10,27758.37
2009-09-11,27682.54
2009-09-14,27913.35
2009-09-15,27986.40
2009-09-16,28438.74
2009-09-17,28346.31
2009-09-18,28441.83
2009-09-21,28302.73
2009-09-22,28528.28
2009-09-23,28253.34
2009-09-24,27970.14
2009-09-25,27826.89
2009-09-28,28360.73
2009-09-29,28286.06
2009-09-30,28147.70
2009-10-01,27431.54
2009-10-02,27316.23
2009-10-05,27786.38
2009-10-06,28137.02
2009-10-07,28191.73
2009-10-08,28389.25
2009-10-09,28513.29
2009-10-12,28694.10
2009-10-13,28579.69
2009-10-14,29109.14
2009-10-15,29224.15
2009-10-16,28939.87
2009-10-19,29193.85
2009-10-20,29010.66
2009-10-21,28727.07
2009-10-22,29115.47
2009-10-23,28682.53
2009-10-26,28276.75
2009-10-27,28286.07
2009-10-28,27784.25
2009-10-29,28427.43
2009-10-30,27596.00
2009-11-02,27782.11
2009-11-03,27777.85
2009-11-04,27756.63
2009-11-05,28304.95
2009-11-06,28365.63
2009-11-09,29021.45
2009-11-10,29045.55
2009-11-11,29193.09
2009-11-12,28882.85
2009-11-13,29010.89
2009-11-16,29466.25
2009-11-17,29489.63
2009-11-18,29569.05
2009-11-19,29184.97
2009-11-20,29149.09
2009-11-23,29541.73
2009-11-24,29530.94
2009-11-25,29649.55
2009-11-26,.
2009-11-27,29144.22
2009-11-30,29309.61
2009-12-01,29641.34
2009-12-02,29680.81
2009-12-03,29424.24
2009-12-04,29591.24
2009-12-07,29513.94
2009-12-08,29195.40
2009-12-09,29270.47
2009-12-10,29363.49
2009-12-11,29551.66
2009-12-14,29662.97
2009-12-15,29439.20
2009-12-16,29452.43
2009-12-17,29110.09
2009-12-18,29220.58
2009-12-21,29498.56
2009-12-22,29573.97
2009-12-23,29568.39
2009-12-24,29729.14
2009-12-25,.
2009-12-28,29757.86
2009-12-29,29728.64
2009-12-30,29705.80
2009-12-31,29418.99
2010-01-01,.
2010-01-04,29889.40
2010-01-05,29994.23
2010-01-06,30083.25
2010-01-07,30272.84
2010-01-08,30261.00
2010-01-11,30414.85
2010-01-12,30186.76
2010-01-13,30434.26
2010-01-14,30500.01
2010-01-15,30154.39
2010-01-18,.
2010-01-19,30514.34
2010-01-20,30268.22
2010-01-21,29615.86
2010-01-22,29055.15
2010-01-25,29189.74
2010-01-26,29030.63
2010-01-27,29194.93
2010-01-28,28980.78
2010-01-29,28760.47
2010-02-01,29146.55
2010-02-02,29551.45
2010-02-03,29312.63
2010-02-04,28421.67
2010-02-05,28462.41
2010-02-08,28162.54
2010-02-09,28508.56
2010-02-10,28484.56
2010-02-11,28712.81
2010-02-12,28649.33
2010-02-15,.
2010-02-16,29219.72
2010-02-17,29310.80
2010-02-18,29508.88
2010-02-19,29592.07
2010-02-22,29603.86
2010-02-23,29246.08
2010-02-24,29545.37
2010-02-25,29460.83
2010-02-26,29486.00
2010-03-01,29708.92
2010-03-02,29799.90
2010-03-03,29784.16
2010-03-04,29895.98
2010-03-05,30319.47
2010-03-08,30332.18
2010-03-09,30400.85
2010-03-10,30557.08
2010-03-11,30701.77
2010-03-12,30670.09
2010-03-15,30722.03
2010-03-16,31012.01
2010-03-17,31229.46
2010-03-18,31197.53
2010-03-19,31049.03
2010-03-22,31226.09
2010-03-23,31489.81
2010-03-24,31347.81
2010-03-25,31270.19
2010-03-26,31282.21
2010-03-29,31451.30
2010-03-30,31388.09
2010-03-31,31303.77
2010-04-01,31569.34
2010-04-02,.
2010-04-05,31813.16
2010-04-06,31898.00
2010-04-07,31711.39
2010-04-08,31811.51
2010-04-09,32039.89
2010-04-12,32111.81
2010-04-13,32138.14
2010-04-14,32532.58
2010-04-15,32508.68
2010-04-16,31970.44
2010-04-19,32158.49
2010-04-20,32454.44
2010-04-21,32383.61
2010-04-22,32433.60
2010-04-23,32656.59
2010-04-26,32485.51
2010-04-27,31681.89
2010-04-28,31958.40
2010-04-29,32418.61
2010-04-30,31947.44
2010-05-03,32387.00
2010-05-04,31671.99
2010-05-05,31474.60
2010-05-06,30411.02
2010-05-07,30055.32
2010-05-10,31369.38
2010-05-11,31305.44
2010-05-12,31658.27
2010-05-13,31288.64
2010-05-14,30686.65
2010-05-17,30738.37
2010-05-18,30252.08
2010-05-19,30162.94
2010-05-20,28979.93
2010-05-21,29441.98
2010-05-24,28994.26
2010-05-25,28985.10
2010-05-26,28871.88
2010-05-27,29851.92
2010-05-28,29461.86
2010-05-31,.
2010-06-01,28982.98
2010-06-02,29688.75
2010-06-03,29735.55
2010-06-04,28696.20
2010-06-07,28343.23
2010-06-08,28799.41
2010-06-09,28638.44
2010-06-10,29473.34
2010-06-11,29562.95
2010-06-14,29520.60
2010-06-15,30178.47
2010-06-16,30165.30
2010-06-17,30206.54
2010-06-18,30245.19
2010-06-21,30151.65
2010-06-22,29688.64
2010-06-23,29612.12
2010-06-24,29155.49
2010-06-25,29294.50
2010-06-28,29256.23
2010-06-29,28447.94
2010-06-30,28199.77
2010-07-01,28067.37
2010-07-02,27903.37
2010-07-05,.
2010-07-06,28051.89
2010-07-07,28952.02
2010-07-08,29237.07
2010-07-09,29449.24
2010-07-12,29465.83
2010-07-13,29944.52
2010-07-14,29867.27
2010-07-15,29893.54
2010-07-16,29006.86
2010-07-19,29168.57
2010-07-20,29433.81
2010-07-21,29077.30
2010-07-22,29753.46
2010-07-23,29983.30
2010-07-26,30393.24
2010-07-27,30448.01
2010-07-28,30225.88
2010-07-29,30108.46
2010-07-30,30094.83
2010-08-02,30779.40
2010-08-03,30616.61
2010-08-04,30758.26
2010-08-05,30711.46
2010-08-06,30612.24
2010-08-09,30800.62
2010-08-10,30623.07
2010-08-11,29799.95
2010-08-12,29698.29
2010-08-13,29603.72
2010-08-16,29600.96
2010-08-17,29933.52
2010-08-18,29972.14
2010-08-19,29438.62
2010-08-20,29322.56
2010-08-23,29259.98
2010-08-24,28925.74
2010-08-25,28997.98
2010-08-26,28810.11
2010-08-27,29327.15
2010-08-30,28877.42
2010-08-31,28983.84
2010-09-01,29808.86
2010-09-02,30046.45
2010-09-03,30387.63
2010-09-06,.
2010-09-07,29990.54
2010-09-08,30175.53
2010-09-09,30380.84
2010-09-10,30486.56
2010-09-13,30821.54
2010-09-14,30749.65
2010-09-15,30843.85
2010-09-16,30810.33
2010-09-17,30796.41
2010-09-20,31272.31
2010-09-21,31152.82
2010-09-22,30987.13
2010-09-23,30665.90
2010-09-24,31295.16
2010-09-27,31110.65
2010-09-28,31270.50
2010-09-29,31141.76
2010-09-30,31057.66
2010-10-01,31240.73
2010-10-04,31047.60
2010-10-05,31640.80
2010-10-06,31685.57
2010-10-07,31640.08
2010-10-08,31799.28
2010-10-11,31814.51
2010-10-12,31955.25
2010-10-13,32074.49
2010-10-14,31912.97
2010-10-15,31738.46
2010-10-18,32028.26
2010-10-19,31579.02
2010-10-20,31939.34
2010-10-21,31959.28
2010-10-22,31968.96
2010-10-25,32000.21
2010-10-26,31977.47
2010-10-27,31871.50
2010-10-28,31942.10
2010-10-29,31944.03
2010-11-01,31942.06
2010-11-02,32138.23
2010-11-03,32292.94
2010-11-04,32960.75
2010-11-05,33166.71
2010-11-08,33060.33
2010-11-09,32755.59
2010-11-10,32901.28
2010-11-11,32817.22
2010-11-12,32495.55
2010-11-15,32497.19
2010-11-16,31977.78
2010-11-17,31946.68
2010-11-18,32385.86
2010-11-19,32445.32
2010-11-22,32317.35
2010-11-23,31878.39
2010-11-24,32274.41
2010-11-25,.
2010-11-26,32043.57
2010-11-29,32035.78
2010-11-30,31871.83
2010-12-01,32538.39
2010-12-02,32967.09
2010-12-03,33050.12
2010-12-06,33004.56
2010-12-07,33069.69
2010-12-08,33234.00
2010-12-09,33444.22
2010-12-10,33668.49
2010-12-13,33653.36
2010-12-14,33659.61
2010-12-15,33488.89
2010-12-16,33703.03
2010-12-17,33741.71
2010-12-20,33836.75
2010-12-21,34071.54
2010-12-22,34246.69
2010-12-23,34186.18
2010-12-24,.
2010-12-27,34244.96
2010-12-28,34293.67
2010-12-29,34305.18
2010-12-30,34264.95
2010-12-31,34289.44
2011-01-03,34707.14
2011-01-04,34704.03
2011-01-05,34873.35
2011-01-06,34755.53
2011-01-07,34636.80
2011-01-10,34552.22
2011-01-11,34647.03
2011-01-12,34979.65
2011-01-13,34886.50
2011-01-14,35148.68
2011-01-17,.
2011-01-18,35114.89
2011-01-19,34750.97
2011-01-20,34804.51
2011-01-21,35029.54
2011-01-24,35161.19
2011-01-25,35139.39
2011-01-26,35220.01
2011-01-27,35314.64
2011-01-28,34757.34
2011-01-31,34986.65
2011-02-01,35596.55
2011-02-02,35466.16
2011-02-03,35584.69
2011-02-04,35622.52
2011-02-07,35872.33
2011-02-08,36025.54
2011-02-09,35903.91
2011-02-10,35954.48
2011-02-11,36183.89
2011-02-14,36273.72
2011-02-15,36149.51
2011-02-16,36345.60
2011-02-17,36511.49
2011-02-18,36570.80
2011-02-21,.
2011-02-22,35930.86
2011-02-23,35774.78
2011-02-24,35693.03
2011-02-25,36038.18
2011-02-28,36276.43
2011-03-01,35716.42
2011-03-02,35733.31
2011-03-03,36317.57
2011-03-04,36020.38
2011-03-07,35789.31
2011-03-08,36183.84
2011-03-09,36203.48
2011-03-10,35547.28
2011-03-11,35786.42
2011-03-14,35549.67
2011-03-15,35142.11
2011-03-16,34495.18
2011-03-17,34943.83
2011-03-18,35171.58
2011-03-21,35622.88
2011-03-22,35491.44
2011-03-23,35529.08
2011-03-24,35803.12
2011-03-25,35942.60
2011-03-28,35859.17
2011-03-29,36074.77
2011-03-30,36389.18
2011-03-31,36296.75
2011-04-01,36473.54
2011-04-04,36538.09
2011-04-05,36570.66
2011-04-06,36726.96
2011-04-07,36642.22
2011-04-08,36513.49
2011-04-11,36424.87
2011-04-12,36153.10
2011-04-13,36111.26
2011-04-14,36178.83
2011-04-15,36408.20
2011-04-18,35988.56
2011-04-19,36173.36
2011-04-20,36583.61
2011-04-21,36658.25
2011-04-22,.
2011-04-25,36648.21
2011-04-26,36968.18
2011-04-27,37241.93
2011-04-28,37410.45
2011-04-29,37467.70
2011-05-02,37416.38
2011-05-03,37353.12
2011-05-04,37145.07
2011-05-05,36769.23
2011-05-06,36892.65
2011-05-09,37010.53
2011-05-10,37325.98
2011-05-11,37009.93
2011-05-12,37194.33
2011-05-13,36928.87
2011-05-16,36804.73
2011-05-17,36845.94
2011-05-18,37154.39
2011-05-19,37234.01
2011-05-20,36930.12
2011-05-23,36519.44
2011-05-24,36510.87
2011-05-25,36562.37
2011-05-26,36691.24
2011-05-27,36862.95
2011-05-30,.
2011-05-31,37228.63
2011-06-01,36419.05
2011-06-02,36329.84
2011-06-03,36009.24
2011-06-06,35606.23
2011-06-07,35581.61
2011-06-08,35465.11
2011-06-09,35674.52
2011-06-10,35211.30
2011-06-13,35324.35
2011-06-14,35708.01
2011-06-15,35098.74
2011-06-16,35237.11
2011-06-17,35412.43
2011-06-20,35593.87
2011-06-21,36005.39
2011-06-22,35793.01
2011-06-23,35607.92
2011-06-24,35250.54
2011-06-27,35523.78
2011-06-28,35907.78
2011-06-29,36223.17
2011-06-30,36527.37
2011-07-01,37024.42
2011-07-04,.
2011-07-05,36925.86
2011-07-06,36931.66
2011-07-07,37277.37
2011-07-08,37000.53
2011-07-11,36377.47
2011-07-12,36223.64
2011-07-13,36302.60
2011-07-14,36095.35
2011-07-15,36186.23
2011-07-18,35821.65
2011-07-19,36330.23
2011-07-20,36384.78
2011-07-21,36929.03
2011-07-22,36906.02
2011-07-25,36640.10
2011-07-26,36473.03
2011-07-27,35842.23
2011-07-28,35662.10
2011-07-29,35413.29
2011-08-01,35289.92
2011-08-02,34390.20
2011-08-03,34525.54
2011-08-04,32916.59
2011-08-05,32890.88
2011-08-08,30645.42
2011-08-09,32127.37
2011-08-10,30789.25
2011-08-11,32229.52
2011-08-12,32284.36
2011-08-15,33117.29
2011-08-16,32818.10
2011-08-17,32956.90
2011-08-18,31635.62
2011-08-19,31258.66
2011-08-22,31257.20
2011-08-23,32225.63
2011-08-24,32664.62
2011-08-25,32180.76
2011-08-26,32520.16
2011-08-29,33451.09
2011-08-30,33496.89
2011-08-31,33663.14
2011-09-01,33271.09
2011-09-02,32462.17
2011-09-05,.
2011-09-06,32179.75
2011-09-07,33105.92
2011-09-08,32755.91
2011-09-09,31904.51
2011-09-12,32086.45
2011-09-13,32349.58
2011-09-14,32772.96
2011-09-15,33325.73
2011-09-16,33522.23
2011-09-19,33112.37
2011-09-20,33127.65
2011-09-21,32067.70
2011-09-22,31124.89
2011-09-23,31325.94
2011-09-26,32092.21
2011-09-27,32435.78
2011-09-28,31798.84
2011-09-29,32312.71
2011-09-30,31570.61
2011-10-03,30596.94
2011-10-04,31260.59
2011-10-05,31723.52
2011-10-06,32279.21
2011-10-07,31999.45
2011-10-10,33075.22
2011-10-11,33016.08
2011-10-12,33412.56
2011-10-13,33193.07
2011-10-14,33680.91
2011-10-17,33100.36
2011-10-18,33908.53
2011-10-19,33602.42
2011-10-20,33786.60
2011-10-21,34402.48
2011-10-24,34748.41
2011-10-25,34093.22
2011-10-26,34536.00
2011-10-27,35673.45
2011-10-28,35620.68
2011-10-31,34698.66
2011-11-01,33705.92
2011-11-02,34266.70
2011-11-03,34842.95
2011-11-04,34591.95
2011-11-07,34832.69
2011-11-08,35244.52
2011-11-09,33944.34
2011-11-10,34280.43
2011-11-11,34899.56
2011-11-14,34498.86
2011-11-15,34609.83
2011-11-16,34035.87
2011-11-17,33568.91
2011-11-18,33597.46
2011-11-21,32999.35
2011-11-22,32793.16
2011-11-23,32068.47
2011-11-24,.
2011-11-25,32048.58
2011-11-28,32858.29
2011-11-29,33041.97
2011-11-30,34537.21
2011-12-01,34384.65
2011-12-02,34472.19
2011-12-05,34844.92
2011-12-06,34961.12
2011-12-07,35146.96
2011-12-08,34348.46
2011-12-09,34937.45
2011-12-12,34378.36
2011-12-13,34161.55
2011-12-14,33911.98
2011-12-15,34118.53
2011-12-16,34239.66
2011-12-19,33822.15
2011-12-20,34782.67
2011-12-21,35081.17
2011-12-22,35439.01
2011-12-23,35754.61
2011-12-26,.
2011-12-27,35737.28
2011-12-28,35308.06
2011-12-29,35725.84
2011-12-30,35571.82
2012-01-02,.
2012-01-03,36057.68
2012-01-04,36019.05
2012-01-05,36150.54
2012-01-06,36015.85
2012-01-09,36155.39
2012-01-10,36464.92
2012-01-11,36506.06
2012-01-12,36545.56
2012-01-13,36373.62
2012-01-16,.
2012-01-17,36420.58
2012-01-18,36834.09
2012-01-19,36951.39
2012-01-20,37023.41
2012-01-23,37004.19
2012-01-24,36906.90
2012-01-25,37118.94
2012-01-26,36905.58
2012-01-27,36790.02
2012-01-30,36638.97
2012-01-31,36585.85
2012-02-01,36903.30
2012-02-02,36925.02
2012-02-03,37457.01
2012-02-06,37439.89
2012-02-07,37535.08
2012-02-08,37611.06
2012-02-09,37576.37
2012-02-10,37285.11
2012-02-13,37539.17
2012-02-14,37438.97
2012-02-15,37294.99
2012-02-16,37732.23
2012-02-17,37911.74
2012-02-20,.
2012-02-21,37890.67
2012-02-22,37699.04
2012-02-23,37884.35
2012-02-24,37888.68
2012-02-27,37999.17
2012-02-28,38097.25
2012-02-29,37950.11
2012-03-01,38195.30
2012-03-02,38080.67
2012-03-05,38014.37
2012-03-06,37419.09
2012-03-07,37703.21
2012-03-08,37983.24
2012-03-09,38123.00
2012-03-12,38193.30
2012-03-13,38912.98
2012-03-14,38799.90
2012-03-15,39075.54
2012-03-16,39112.77
2012-03-19,39223.11
2012-03-20,39135.23
2012-03-21,39037.71
2012-03-22,38688.20
2012-03-23,38848.00
2012-03-26,39330.09
2012-03-27,39183.54
2012-03-28,39010.67
2012-03-29,38917.19
2012-03-30,39093.67
2012-04-02,39334.32
2012-04-03,39119.91
2012-04-04,38758.15
2012-04-05,38658.96
2012-04-06,.
2012-04-09,38199.04
2012-04-10,37527.46
2012-04-11,37848.89
2012-04-12,38359.12
2012-04-13,37867.94
2012-04-16,38075.13
2012-04-17,38564.44
2012-04-18,38388.08
2012-04-19,38213.50
2012-04-20,38288.72
2012-04-23,37969.48
2012-04-24,38242.29
2012-04-25,38550.48
2012-04-26,38828.05
2012-04-27,38875.04
2012-04-30,38776.45
2012-05-01,39039.95
2012-05-02,38855.18
2012-05-03,38593.14
2012-05-04,38092.01
2012-05-07,38128.20
2012-05-08,37980.79
2012-05-09,37686.05
2012-05-10,37897.94
2012-05-11,37716.71
2012-05-14,37281.78
2012-05-15,37030.95
2012-05-16,36899.08
2012-05-17,36430.74
2012-05-18,36235.30
2012-05-21,36567.52
2012-05-22,36659.66
2012-05-23,36676.02
2012-05-24,36822.78
2012-05-25,36748.32
2012-05-28,.
2012-05-29,37108.55
2012-05-30,36530.01
2012-05-31,36535.75
2012-06-01,35689.29
2012-06-04,35590.21
2012-06-05,35832.36
2012-06-06,36665.49
2012-06-07,36702.74
2012-06-08,37024.11
2012-06-11,36589.48
2012-06-12,37030.81
2012-06-13,36844.26
2012-06-14,37320.07
2012-06-15,37662.41
2012-06-18,37623.37
2012-06-19,37975.41
2012-06-20,37923.62
2012-06-21,37181.49
2012-06-22,37385.79
2012-06-25,36847.59
2012-06-26,37008.04
2012-06-27,37368.85
2012-06-28,37401.73
2012-06-29,38267.28
2012-07-02,38335.24
2012-07-03,38529.26
2012-07-04,.
2012-07-05,38267.86
2012-07-06,38017.62
2012-07-09,37931.73
2012-07-10,37684.25
2012-07-11,37778.02
2012-07-12,37645.28
2012-07-13,38314.68
2012-07-16,38243.17
2012-07-17,38566.12
2012-07-18,38739.46
2012-07-19,38681.32
2012-07-20,38355.25
2012-07-23,38072.19
2012-07-24,37742.43
2012-07-25,37828.71
2012-07-26,38440.76
2012-07-27,39092.96
2012-07-30,39067.09
2012-07-31,38920.91
2012-08-01,38829.52
2012-08-02,38494.12
2012-08-03,39183.18
2012-08-06,39249.21
2012-08-07,39378.37
2012-08-08,39432.84
2012-08-09,39459.92
2012-08-10,39577.21
2012-08-13,39478.09
2012-08-14,39502.05
2012-08-15,39533.34
2012-08-16,39704.87
2012-08-17,39699.98
2012-08-20,39689.17
2012-08-21,39588.69
2012-08-22,39542.25
2012-08-23,39270.42
2012-08-24,39533.27
2012-08-27,39481.91
2012-08-28,39477.41
2012-08-29,39528.85
2012-08-30,39292.47
2012-08-31,39466.89
2012-09-03,.
2012-09-04,39432.09
2012-09-05,39402.49
2012-09-06,40208.83
2012-09-07,40395.63
2012-09-10,40237.66
2012-09-11,40395.87
2012-09-12,40483.17
2012-09-13,41160.53
2012-09-14,41259.03
2012-09-17,41046.65
2012-09-18,40963.50
2012-09-19,41013.70
2012-09-20,41028.73
2012-09-21,41026.83
2012-09-24,41024.50
2012-09-25,40656.07
2012-09-26,40483.86
2012-09-27,40782.42
2012-09-28,40634.17
2012-10-01,40759.60
2012-10-02,40790.01
2012-10-03,40904.64
2012-10-04,41253.11
2012-10-05,41350.17
2012-10-08,41267.09
2012-10-09,40960.75
2012-10-10,40690.97
2012-10-11,40724.10
2012-10-12,40499.87
2012-10-15,40860.14
2012-10-16,41215.98
2012-10-17,41548.09
2012-10-18,41631.56
2012-10-19,41038.85
2012-10-22,40971.62
2012-10-23,40356.45
2012-10-24,40256.90
2012-10-25,40467.43
2012-10-26,40366.27
2012-10-29,.
2012-10-30,.
2012-10-31,40443.97
2012-11-01,40814.04
2012-11-02,40452.55
2012-11-05,40456.78
2012-11-06,40799.20
2012-11-07,39808.64
2012-11-08,39384.89
2012-11-09,39420.77
2012-11-12,39401.16
2012-11-13,39223.47
2012-11-14,38689.34
2012-11-15,38582.12
2012-11-16,38771.79
2012-11-19,39441.76
2012-11-20,39479.53
2012-11-21,39554.21
2012-11-22,.
2012-11-23,40039.34
2012-11-26,39926.65
2012-11-27,39688.76
2012-11-28,40021.93
2012-11-29,40149.13
2012-11-30,40209.50
2012-12-03,40004.43
2012-12-04,39950.35
2012-12-05,40219.85
2012-12-06,40333.67
2012-12-07,40555.10
2012-12-10,40537.13
2012-12-11,40731.56
2012-12-12,40798.40
2012-12-13,40569.37
2012-12-14,40493.42
2012-12-17,40943.69
2012-12-18,41355.17
2012-12-19,41034.24
2012-12-20,41299.41
2012-12-21,40895.09
2012-12-24,40773.29
2012-12-25,.
2012-12-26,40647.70
2012-12-27,40578.27
2012-12-28,40143.82
2012-12-31,40750.61
2013-01-01,.
2013-01-02,41729.80
2013-01-03,41687.81
2013-01-04,41973.43
2013-01-07,41829.12
2013-01-08,41700.68
2013-01-09,41785.48
2013-01-10,42141.09
2013-01-11,42122.82
2013-01-14,42131.30
2013-01-15,42219.07
2013-01-16,42200.40
2013-01-17,42439.54
2013-01-18,42615.66
2013-01-21,.
2013-01-22,42846.13
2013-01-23,42808.73
2013-01-24,42976.90
2013-01-25,43215.16
2013-01-28,43126.42
2013-01-29,43463.31
2013-01-30,43318.29
2013-01-31,43201.56
2013-02-01,43621.81
2013-02-04,43172.62
2013-02-05,43554.63
2013-02-06,43648.69
2013-02-07,43516.05
2013-02-08,43665.48
2013-02-11,43689.42
2013-02-12,43900.63
2013-02-13,43939.17
2013-02-14,43946.45
2013-02-15,43883.05
2013-02-18,.
2013-02-19,44270.38
2013-02-20,43795.53
2013-02-21,43559.64
2013-02-22,43929.12
2013-02-25,43116.28
2013-02-26,43411.74
2013-02-27,43961.16
2013-02-28,43904.78
2013-03-01,44001.98
2013-03-04,44256.84
2013-03-05,44607.33
2013-03-06,44714.39
2013-03-07,44814.57
2013-03-08,45010.33
2013-03-11,45171.07
2013-03-12,45097.10
2013-03-13,45168.83
2013-03-14,45422.03
2013-03-15,45363.87
2013-03-18,45128.16
2013-03-19,45055.85
2013-03-20,45342.33
2013-03-21,45009.23
2013-03-22,45320.22
2013-03-25,45172.46
2013-03-26,45521.50
2013-03-27,45487.17
2013-03-28,45655.37
2013-03-29,.
2013-04-01,45556.25
2013-04-02,45708.65
2013-04-03,45204.96
2013-04-04,45483.53
2013-04-05,45360.33
2013-04-08,45625.40
2013-04-09,45841.14
2013-04-10,46330.54
2013-04-11,46435.99
2013-04-12,46308.16
2013-04-15,45334.70
2013-04-16,45879.53
2013-04-17,45312.76
2013-04-18,45212.57
2013-04-19,45686.49
2013-04-22,45883.94
2013-04-23,46360.18
2013-04-24,46369.50
2013-04-25,46502.07
2013-04-26,46467.40
2013-04-29,46777.31
2013-04-30,46827.97
2013-05-01,46317.31
2013-05-02,46664.31
2013-05-03,47073.35
2013-05-06,47120.66
2013-05-07,47415.74
2013-05-08,47556.93
2013-05-09,47353.18
2013-05-10,47505.71
2013-05-13,47528.71
2013-05-14,48085.26
2013-05-15,48440.34
2013-05-16,48242.94
2013-05-17,48726.74
2013-05-20,48725.62
2013-05-21,48842.14
2013-05-22,48481.02
2013-05-23,48318.52
2013-05-24,48284.40
2013-05-27,.
2013-05-28,48537.05
2013-05-29,48183.79
2013-05-30,48333.57
2013-05-31,47635.44
2013-06-03,48002.56
2013-06-04,47758.64
2013-06-05,47128.97
2013-06-06,47577.91
2013-06-07,48131.54
2013-06-10,48127.83
2013-06-11,47614.75
2013-06-12,47277.74
2013-06-13,47974.34
2013-06-14,47668.96
2013-06-17,48033.80
2013-06-18,48372.93
2013-06-19,47661.96
2013-06-20,46477.56
2013-06-21,46687.73
2013-06-24,46151.33
2013-06-25,46652.68
2013-06-26,47127.01
2013-06-27,47473.58
2013-06-28,47235.55
